Recording Name, Date Started, User
Src2_PbI2_Master_v201111,2024-5-8 9-46-37,Admin

Time Stamp,PC Wide Range Gauge,Power Supply 1 Output,Power Supply 2 Output,Power Supply 3 Output,Power Supply 4 Output,Source 1 Accumulate Thickness,Source 1 Freq,Source 1 Rate,Source 1 Temperature,Source 1 Temperature Setpoint,Source 2 Accumulate Thickness,Source 2 Freq,Source 2 Rate,Source 2 Temperature,Source 2 Temperature Setpoint,Source 3 Accumulate Thickness,Source 3 Freq,Source 3 Rate,Source 3 Temperature,Source 3 Temperature Setpoint,Source 4 Accumulate Thickness,Source 4 Freq,Source 4 Rate,Source 4 Temperature,Source 4 Temperature Setpoint,Source 1 Thickness,Source 2 Thickness,Source 3 Thickness,Source 4 Thickness
May-08-2024 09:47:30.991 AM,6.4150826835E-7,0,50,0,0,0,5932071.3511940297,-0.0119828077,26.9343013763,140,0,5985724.4988103751,-0.0023477557,29.1986942291,250,0,5975026.1161810635,0.0006760843,25.9444103241,350,0,5913199.6241710717,0.000952384,26.6633529663,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:32.004 AM,6.4150826835E-7,0,50,0,0,0,5932070.8568546791,0.0149503462,26.9276046753,140,0,5985724.4964311244,-0.0018045994,29.3718471527,250,0,5975026.3651404995,-0.0155772229,25.9531288147,350,0,5913198.7555753971,-0.000845234,26.642906189,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:33.004 AM,6.3925827147E-7,0,50,0,0,0,5932070.8238987252,0.0132621791,26.9617977142,140,0,5985724.4988103751,-0.001429258,29.7241706848,250,0,5975026.3609782262,-0.0118623198,25.9668045044,350,0,5913198.8869798332,-0.0018025907,26.6450557709,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:34.004 AM,6.3791206306E-7,0,50,0,0,0,5932070.7579868194,0.013566271,26.9447193146,140,0,5985724.4988103751,-0.0011131073,29.9277763367,250,0,5975025.9128511809,0.0197483852,25.9864940643,350,0,5913198.9855331648,-0.0011862754,26.627948761,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:35.002 AM,6.4195921715E-7,0,50,0,0,0,5932070.7250308665,0.0121842602,26.9582672119,140,0,5985724.4631770914,-0.0005099253,30.1358165741,250,0,5975025.763475514,0.0250423142,25.9673671722,350,0,5913199.6241710717,0.0005921279,26.6396369934,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:36.002 AM,6.383604839E-7,0,50,0,0,0,5932070.6591189615,0.0127267869,26.9455223083,140,0,5985724.4964311244,-0.0007302591,30.3399753571,250,0,5975025.8962538838,0.0109143016,25.9595813751,350,0,5913199.5913199587,0.0021846509,26.6391105652,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:37.001 AM,6.4060732084E-7,0,50,0,0,0,5932070.6591189615,0.0099116316,26.9871940613,140,0,5985724.4988103751,-0.000592561,30.8188476563,250,0,5975026.3941728249,-0.0237074546,25.9478778839,350,0,5913199.6241710717,0.0023811984,26.6480503082,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:38.001 AM,6.4060732084E-7,0,50,0,0,0,5932070.6591189615,0.0077191865,26.9692974091,140,0,5985724.5629391912,-0.0011039102,31.0130748749,250,0,5975026.4315296868,-0.0208797852,25.9387454987,350,0,5913199.6570221838,0.0010412239,26.6553230286,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:39.001 AM,6.3925827147E-7,0,50,0,0,0,5932070.6591189615,0.0060117085,26.9576873779,140,0,5985724.4988103751,-0.0002173029,31.2603473663,250,0,5975026.3941728249,-0.0138447921,25.9263439178,350,0,5913199.6241710717,-0.0009748372,26.6944561005,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:40.001 AM,6.4015732169E-7,0,50,0,0,0,5932070.6591189615,0.0046819233,26.9659519196,140,0,5985724.5320644034,-0.0005023645,31.509016037,250,0,5975026.3941728249,-0.0107823349,25.9269351959,350,0,5913198.6898731804,-0.0025095179,26.6678104401,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:41.013 AM,6.3970763864E-7,0,50,0,0,0,5932070.6920749145,0.0020274477,26.9820823669,140,0,5985724.5629391912,-0.0007005362,31.8106555939,250,0,5975025.8298646985,0.0281045665,25.924161911,350,0,5913198.8212776138,-0.002649221,26.6341991425,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:42.012 AM,6.3970763864E-7,0,50,0,0,0,5932070.7250308665,-3.9859876723E-5,26.9842739105,140,0,5985724.5653184317,-0.0005694127,32.0573196411,250,0,5975026.4273674246,-0.0167611671,25.8919677734,350,0,5913198.9526820537,-0.0011420485,26.5993499756,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:43.012 AM,6.3925827147E-7,0,50,0,0,0,5932070.7579868194,-0.0016498807,27.0062999725,140,0,5985724.5629391912,-0.0004196245,32.3908882141,250,0,5975026.4315296868,-0.0133228429,25.8977642059,350,0,5913199.0840864982,0.0012824153,26.6199913025,160,0.0807466369,0,0.2305358269,0
May-08-2024 09:47:44.013 AM,6.3970763864E-7,0,50,0,0,0,5932070.8238987252,-0.0045226038,27.0135555267,140,0,5985724.5653184317,-0.0003506384,32.6546974182,250,0,5975026.4605620243,-0.0122537758,25.9214801788,350,0,5913199.6241710717,0.0032543721,26.640045166,160,0.0807466369,0,0.2305358269,0
